WEEK,STORE,STORE_TYPE,STORE_SIZE,PARKING,SALES_AREA,PRODUCT,CATEGORY,MANUFACTURER,BRAND,SUBCATEGORY,SIZE,UNITS,SALES,VISITS,HHS,BASE_PRICE,PRICE,FEATURE,DISPLAY,INVENTORY
2024-09-23,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,15890.42,14,12,1249,1135.03,1,0,14
2024-09-23,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,11799.5,13,12,1299,1179.95,1,1,5
2024-09-30,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,8,10127.04,13,11,1299,1265.88,1,1,9
2024-09-30,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,14,8654.1,15,13,649,618.15,1,1,12
2024-09-30,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,3,83.97,5,3,29.99,27.99,1,0,2
2024-09-30,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,2,55.24,4,4,29.99,27.62,0,0,10
2024-09-30,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3790.44,8,6,649,631.74,1,1,16
2024-09-30,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5549.2,6,5,1199,1109.84,0,0,14
2024-09-30,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,333.24,12,11,29.99,27.77,0,0,3
2024-09-30,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,18,19622.34,21,19,1099,1090.13,0,1,10
2024-09-30,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6925.44,8,8,1199,1154.24,0,0,11
2024-10-07,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,2,56.64,5,5,29.99,28.32,0,0,19
2024-10-07,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4163.5,9,9,899,832.7,1,0,8
2024-10-07,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,14365.65,17,15,1199,1105.05,0,1,8
2024-10-07,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6516.42,9,7,1199,1086.07,1,0,15
2024-10-07,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7166.18,12,12,1099,1023.74,1,1,15
2024-10-07,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,17752.35,20,19,1249,1183.49,0,0,14
2024-10-07,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5861.75,10,8,1199,1172.35,1,0,19
2024-10-07,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,3,86.94,6,5,29.99,28.98,1,0,3
2024-10-07,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,16816.66,17,16,1249,1201.19,1,0,1
2024-10-14,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,9489.12,13,11,1199,1186.14,0,1,1
2024-10-14,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,13512.98,13,12,1099,1039.46,0,1,12
2024-10-14,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,311.08,11,10,29.99,28.28,1,0,14
2024-10-14,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15157.5,18,16,1099,1010.5,0,0,1
2024-10-14,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6867,7,5,1199,1144.5,1,0,26
2024-10-14,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,295.4,15,14,29.99,29.54,0,0,18
2024-10-14,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,3,1862.49,3,1,649,620.83,0,0,16
2024-10-14,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,3,84.69,3,3,29.99,28.23,0,1,14
2024-10-14,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,19,21264.8,24,24,1199,1119.2,0,1,0
2024-10-21,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,9,11165.94,9,8,1249,1240.66,0,0,6
2024-10-21,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8344,13,11,1099,1043,1,0,18
2024-10-21,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,1,1184.14,6,5,1199,1184.14,1,1,19
2024-10-21,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,1,1094.61,2,0,1099,1094.61,1,0,5
2024-10-21,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,12,14038.32,16,16,1249,1169.86,0,1,17
2024-10-21,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,427.65,16,14,29.99,28.51,1,0,20
2024-10-21,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,7950.96,12,12,1099,993.87,0,1,16
2024-10-21,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,1,1205.61,2,1,1249,1205.61,1,0,14
2024-10-21,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6002.7,9,9,1299,1200.54,1,1,7
2024-10-28,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,18,18456.48,22,21,1099,1025.36,0,1,4
2024-10-28,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6681.84,13,13,899,835.23,1,0,18
2024-10-28,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,19,21059.6,21,20,1199,1108.4,1,0,19
2024-10-28,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5379.7,6,4,1099,1075.94,1,1,13
2024-10-28,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,20,542.6,21,20,29.99,27.13,1,1,8
2024-10-28,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,0,0,0,-2,1299,1203.47,1,0,14
2024-10-28,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,16910.56,18,16,1099,1056.91,0,1,6
2024-10-28,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,12,14151.36,13,11,1249,1179.28,0,0,18
2024-10-28,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,0,0,0,-2,1199,1106.44,0,0,10
2024-11-04,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,4,4363.36,4,4,1099,1090.84,1,1,12
2024-11-04,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7115.16,9,9,1249,1185.86,1,0,20
2024-11-04,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6572.72,8,8,899,821.59,0,1,18
2024-11-04,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,16,10157.12,17,15,649,634.82,0,0,14
2024-11-04,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,14,17801.28,16,15,1299,1271.52,0,0,1
2024-11-04,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,19791.36,20,18,1199,1099.52,1,0,24
2024-11-04,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,16,9866.4,18,18,649,616.65,1,0,1
2024-11-04,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,26,22071.66,28,27,899,848.91,1,1,15
2024-11-04,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,6,6497.7,6,5,1099,1082.95,0,0,14
2024-11-11,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,18,15626.52,19,19,899,868.14,1,1,16
2024-11-11,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,12111.36,15,13,1099,1009.28,0,0,9
2024-11-11,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,11044.26,11,9,1299,1227.14,1,1,2
2024-11-11,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,14,8282.12,18,16,649,591.58,1,0,10
2024-11-11,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,1,1258.85,2,1,1299,1258.85,1,0,12
2024-11-11,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,24,27747.84,27,25,1199,1156.16,1,1,3
2024-11-11,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10184.2,10,9,1099,1018.42,1,1,18
2024-11-11,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,8723.84,10,10,1199,1090.48,1,1,20
2024-11-11,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,14,411.6,15,13,29.99,29.4,0,0,18
2024-11-18,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,19,21276.01,21,19,1199,1119.79,0,1,14
2024-11-18,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7249.2,15,13,649,604.1,0,1,19
2024-11-18,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,14,389.48,16,16,29.99,27.82,1,0,15
2024-11-18,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,14234.87,14,12,1099,1094.99,0,1,7
2024-11-18,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,19920.77,22,20,1249,1171.81,0,0,15
2024-11-18,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,174.18,8,6,29.99,29.03,1,0,12
2024-11-18,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,15,13355.1,18,18,899,890.34,0,0,9
2024-11-18,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,1,620.17,5,3,649,620.17,1,0,19
2024-11-18,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,18,18831.96,22,21,1099,1046.22,0,1,11
2024-11-25,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,2,2439.56,3,1,1299,1219.78,0,0,9
2024-11-25,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9326.97,9,8,1099,1036.33,0,0,19
2024-11-25,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,16,13626.08,21,20,899,851.63,1,0,15
2024-11-25,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,331.92,16,16,29.99,27.66,1,1,8
2024-11-25,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,12,15558.72,15,14,1299,1296.56,0,1,17
2024-11-25,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7069.02,11,11,1099,1009.86,1,1,9
2024-11-25,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,9079.77,12,11,1299,1297.11,0,1,19
2024-11-25,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7070.64,12,11,649,589.22,0,1,15
2024-11-25,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,18,510.12,22,20,29.99,28.34,0,0,6
2024-12-02,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,19,19341.81,20,20,1099,1017.99,0,0,3
2024-12-02,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,19,11666.76,23,22,649,614.04,1,0,17
2024-12-02,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,11048.22,12,11,1299,1227.58,0,0,6
2024-12-02,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,146.95,10,9,29.99,29.39,0,1,16
2024-12-02,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,3,3287.43,5,5,1199,1095.81,0,1,4
2024-12-02,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,16,13318.24,20,19,899,832.39,0,1,1
2024-12-02,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7344.9,11,10,899,816.1,1,1,2
2024-12-02,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,11,11392.48,13,11,1099,1035.68,1,0,18
2024-12-02,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,20,23448.2,24,22,1199,1172.41,0,1,7
2024-12-09,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,248.94,9,7,29.99,27.66,1,0,11
2024-12-09,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8212.89,8,8,1249,1173.27,0,1,14
2024-12-09,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,15,13081.65,18,18,899,872.11,1,0,5
2024-12-09,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,4,4787.72,6,4,1199,1196.93,1,1,4
2024-12-09,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,18362.55,17,16,1249,1224.17,1,0,6
2024-12-09,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,10,6460.6,12,12,649,646.06,0,0,12
2024-12-09,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1685.52,6,6,899,842.76,0,1,5
2024-12-09,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,13,15393.56,15,14,1249,1184.12,1,1,19
2024-12-09,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,164.58,10,10,29.99,27.43,0,0,4
2024-12-16,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4462.4,5,4,899,892.48,0,1,5
2024-12-16,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,3,3031.65,7,6,1099,1010.55,1,1,1
2024-12-16,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,17,10639.62,19,19,649,625.86,1,0,5
2024-12-16,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,6889.2,9,9,1249,1148.2,0,1,7
2024-12-16,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,1,872.91,6,4,899,872.91,1,1,14
2024-12-16,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,4,4477.08,4,3,1199,1119.27,1,1,10
2024-12-16,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,18,19146.24,20,19,1099,1063.68,0,0,9
2024-12-16,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,19,22274.08,20,19,1249,1172.32,1,0,5
2024-12-16,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,19,23990.73,19,18,1299,1262.67,1,1,1
2024-12-23,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,5,3034.75,6,6,649,606.95,0,1,6
2024-12-23,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7791.54,7,5,1299,1298.59,0,0,15
2024-12-23,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,14,16125.06,17,16,1199,1151.79,1,0,6
2024-12-23,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4287.92,7,6,649,612.56,1,1,22
2024-12-23,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,17,19990.98,20,20,1299,1175.94,1,0,5
2024-12-23,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,12115.6,19,17,899,865.4,0,0,11
2024-12-23,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,111.36,9,7,29.99,27.84,1,0,4
2024-12-23,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,1,1261.03,5,4,1299,1261.03,0,0,6
2024-12-23,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4212.4,7,5,899,842.48,0,0,8
2024-12-30,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4289.85,6,5,899,857.97,0,1,18
2024-12-30,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,1,1012.43,6,5,1099,1012.43,1,1,9
2024-12-30,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6582.42,11,11,1199,1097.07,0,1,19
2024-12-30,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9628.41,14,12,899,875.31,0,0,10
2024-12-30,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,16,477.28,18,18,29.99,29.83,1,0,19
2024-12-30,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6520.74,8,8,1199,1086.79,0,0,16
2024-12-30,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,7838.11,11,11,1199,1119.73,0,1,5
2024-12-30,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,5733.7,8,6,1249,1146.74,1,1,13
2024-12-30,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6662.4,12,11,899,832.8,1,1,18
